# timestamp	commit	deps	machine	target	label	n	median	p95	max	note
2026-09-08 10:25:52	d845b57+	-	ADV-DEV-56627	jul-examples	parse+check	5	19.50	43.48	43.48	protokoll eingefuehrt, unveraenderter checker
